Hashcode,Player,Team,Age,G,GS,CG,SHO,IP,H,ER,K,BB,HR,W,L,SV,BS,HLD,ERA,WHIP,League,Teams,Leagues,AB,2B,3B,HBP,Season,OBP,Total_OB,Total_Outs,AVG_faced,Game_Fatigue_Factor,Condition,Status,Injured Days
90910,Seth Lugo,KC,34,9,9,0,0,59.2,45,11,48,12,5,6,1,0,0,0,1.66,0.96,AL,['KC'],['AL'],222.60000000000002,0,0,0,[2024],0.24242424242424243,57,177.60000000000002,26.06666666666667,0,100,Active,0
760919,Tyler Glasnow,LAD,30,9,9,0,0,57.0,34,16,73,15,5,6,1,0,0,0,2.53,0.86,AL,['LAD'],['AL'],205.0,0,0,0,[2024],0.2227979274611399,49,171.0,24.444444444444443,0,100,Active,0
775073,Mitch Keller,PIT,28,9,9,1,0,55.0,57,24,51,16,6,4,3,0,0,0,3.93,1.33,NL,['PIT'],['NL'],222.0,0,0,0,[2024],0.3071593533487298,73,165.0,26.444444444444443,0,100,Active,0
34843,Luis Castillo,SEA,31,9,9,0,0,54.1,50,20,64,11,7,4,5,0,0,0,3.31,1.12,AL,['SEA'],['AL'],212.3,0,0,0,[2024],0.2718446601941748,61,162.3,24.811111111111114,0,100,Active,0
371859,Jose Berrios,TOR,29,9,9,1,0,54.1,41,17,42,16,8,4,3,0,0,0,2.82,1.05,AL,['TOR'],['AL'],203.3,0,0,0,[2024],0.2592592592592593,57,162.3,24.366666666666667,0,100,Active,0
736184,Ranger Suarez,PHI,28,8,8,1,1,54.0,31,9,55,8,4,7,0,0,0,0,1.5,0.72,NL,['PHI'],['NL'],193.0,0,0,0,[2024],0.1935483870967742,39,162.0,25.125,0,100,Active,0
438860,Nestor Cortes,NYY,29,9,9,0,0,53.2,47,24,51,11,7,1,4,0,0,0,4.02,1.08,AL,['NYY'],['AL'],206.60000000000002,0,0,0,[2024],0.2647058823529412,58,159.60000000000002,24.17777777777778,0,100,Active,0
797557,Corbin Burnes,BAL,29,9,9,0,0,53.2,40,16,49,14,6,3,2,0,0,0,2.68,1.01,AL,['BAL'],['AL'],199.60000000000002,0,0,0,[2024],0.2518703241895262,54,159.60000000000002,23.733333333333334,0,100,Active,0
136721,Logan Webb,SF,27,9,9,0,0,53.1,60,20,42,14,2,3,4,0,0,0,3.38,1.39,NL,['SF'],['NL'],219.3,0,0,0,[2024],0.31662870159453305,74,159.3,25.922222222222224,0,100,Active,0
545462,Zack Wheeler,PHI,33,9,9,0,0,53.1,37,15,65,16,4,4,3,0,0,0,2.53,0.99,NL,['PHI'],['NL'],196.3,0,0,0,[2024],0.24812030075187969,53,159.3,23.58888888888889,0,100,Active,0
434018,Zach Eflin,TB,30,9,9,0,0,53.0,56,23,41,4,8,3,4,0,0,0,3.91,1.13,AL,['TB'],['AL'],215.0,0,0,0,[2024],0.27360774818401934,60,159.0,24.333333333333332,0,100,Active,0
516876,Tanner Houck,BOS,27,8,8,1,1,52.1,43,13,50,8,1,3,4,0,0,0,2.24,0.97,AL,['BOS'],['AL'],199.3,0,0,0,[2024],0.2443324937027708,51,156.3,25.9125,0,100,Active,0
901895,Kutter Crawford,BOS,28,9,9,0,0,52.1,42,13,52,16,2,2,2,0,0,0,2.24,1.11,AL,['BOS'],['AL'],198.3,0,0,0,[2024],0.27007299270072993,58,156.3,23.811111111111114,0,100,Active,0
289666,Logan Gilbert,SEA,27,8,8,0,0,52.0,34,17,54,15,6,3,1,0,0,0,2.94,0.94,AL,['SEA'],['AL'],190.0,0,0,0,[2024],0.23857868020304568,49,156.0,25.625,0,100,Active,0
538888,Brady Singer,KC,27,9,9,0,0,50.2,40,16,52,16,5,3,2,0,0,0,2.84,1.11,AL,['KC'],['AL'],190.60000000000002,0,0,0,[2024],0.27007299270072993,56,150.60000000000002,22.95555555555556,0,100,Active,0
746697,George Kirby,SEA,26,9,9,0,0,50.1,43,20,51,5,5,4,3,0,0,0,3.58,0.95,AL,['SEA'],['AL'],193.3,0,0,0,[2024],0.24050632911392403,48,150.3,22.033333333333335,0,100,Active,0
596504,Kyle Harrison,SF,22,9,9,0,0,50.0,46,19,45,17,5,3,1,0,0,0,3.42,1.26,NL,['SF'],['NL'],196.0,0,0,0,[2024],0.29577464788732394,63,150.0,23.666666666666668,0,100,Active,0
33836,Dylan Cease,SD,28,8,8,0,0,49.1,21,12,60,16,2,5,2,0,0,0,2.19,0.75,NL,['SD'],['NL'],168.3,0,0,0,[2024],0.2,37,147.3,23.0375,0,100,Active,0
791339,Tyler Anderson,LAA,34,8,8,0,0,49.1,37,16,36,19,6,3,4,0,0,0,2.92,1.14,AL,['LAA'],['AL'],184.3,0,0,0,[2024],0.2753623188405797,56,147.3,25.4125,0,100,Active,0
373835,Aaron Nola,PHI,30,8,8,0,0,49.0,44,20,47,15,7,4,2,0,0,0,3.67,1.2,NL,['PHI'],['NL'],191.0,0,0,0,[2024],0.2857142857142857,59,147.0,25.75,0,100,Active,0
776566,Kyle Gibson,STL,36,8,8,0,0,49.0,39,20,40,20,6,2,2,0,0,0,3.67,1.2,NL,['STL'],['NL'],186.0,0,0,0,[2024],0.2857142857142857,59,147.0,25.75,0,100,Active,0
647080,Tarik Skubal,DET,27,8,8,0,0,49.0,34,11,60,8,3,5,0,0,0,0,2.02,0.86,AL,['DET'],['AL'],181.0,0,0,0,[2024],0.2227979274611399,42,147.0,23.625,0,100,Active,0
573650,Cole Ragans,KC,26,9,9,1,0,49.0,47,23,57,16,3,2,3,0,0,0,4.22,1.29,AL,['KC'],['AL'],194.0,0,0,0,[2024],0.30069930069930073,63,147.0,23.333333333333332,0,100,Active,0
128864,Michael King,SD,28,9,8,0,0,49.0,40,20,54,24,10,3,3,0,0,0,3.67,1.31,NL,['SD'],['NL'],187.0,0,0,0,[2024],0.3039443155452436,64,147.0,23.444444444444443,0,100,Active,0
137548,Jack Flaherty,DET,28,8,8,0,0,48.2,45,21,63,6,7,0,3,0,0,0,3.88,1.05,AL,['DET'],['AL'],189.60000000000002,0,0,0,[2024],0.2592592592592593,51,144.60000000000002,24.450000000000003,0,100,Active,0
805468,Miles Mikolas,STL,35,9,9,0,0,48.0,61,33,35,10,8,3,5,0,0,0,6.19,1.48,NL,['STL'],['NL'],205.0,0,0,0,[2024],0.33035714285714285,71,144.0,23.88888888888889,0,100,Active,0
1013156,Jordan Hicks,SF,27,9,9,0,0,48.0,39,13,39,16,2,3,1,0,0,0,2.44,1.15,NL,['SF'],['NL'],183.0,0,0,0,[2024],0.2771084337349397,55,144.0,22.11111111111111,0,100,Active,0
229769,Yoshinobu Yamamoto,LAD,25,9,9,0,0,47.2,39,17,53,10,6,4,1,0,0,0,3.21,1.03,AL,['LAD'],['AL'],180.60000000000002,0,0,0,[2024],0.25558312655086846,49,141.60000000000002,21.17777777777778,0,100,Active,0
395108,Yusei Kikuchi,TOR,32,8,8,0,0,47.2,41,14,46,9,3,2,3,0,0,0,2.64,1.05,AL,['TOR'],['AL'],182.60000000000002,0,0,0,[2024],0.2592592592592593,50,141.60000000000002,23.950000000000003,0,100,Active,0
431084,Joe Ryan,MIN,27,8,8,0,0,47.2,41,17,53,6,6,2,2,0,0,0,3.21,0.99,AL,['MIN'],['AL'],182.60000000000002,0,0,0,[2024],0.24812030075187969,47,141.60000000000002,23.575000000000003,0,100,Active,0
754484,Bryce Miller,SEA,25,8,8,0,0,47.1,30,14,51,15,7,3,3,0,0,0,2.66,0.95,AL,['SEA'],['AL'],171.3,0,0,0,[2024],0.24050632911392403,45,141.3,23.2875,0,100,Active,0
278651,Jared Jones,PIT,22,8,8,0,0,47.0,34,14,56,7,8,2,4,0,0,0,2.68,0.87,NL,['PIT'],['NL'],175.0,0,0,0,[2024],0.22480620155038758,41,141.0,22.75,0,100,Active,0
650467,Brandon Pfaadt,ARI,25,8,8,0,0,47.0,48,24,42,8,5,1,3,0,0,0,4.6,1.19,AL,['ARI'],['AL'],189.0,0,0,0,[2024],0.2840095465393795,56,141.0,24.625,0,100,Active,0
670077,Ross Stripling,OAK,34,9,9,0,0,47.0,60,26,30,12,5,1,7,0,0,0,4.98,1.53,AL,['OAK'],['AL'],201.0,0,0,0,[2024],0.33774834437086093,72,141.0,23.666666666666668,0,100,Active,0
236342,Garrett Crochet,CWS,24,9,9,0,0,46.2,37,24,64,9,8,3,4,0,0,0,4.63,0.99,AL,['CWS'],['AL'],175.60000000000002,0,0,0,[2024],0.24812030075187969,46,138.60000000000002,20.511111111111113,0,100,Active,0
830319,Shota Imanaga,CHC,30,8,8,0,0,46.2,36,5,51,8,3,5,0,0,0,0,0.96,0.94,NL,['CHC'],['NL'],174.60000000000002,0,0,0,[2024],0.23857868020304568,44,138.60000000000002,22.825000000000003,0,100,Active,0
842560,Dean Kremer,BAL,28,8,8,0,0,46.0,32,19,47,15,9,3,3,0,0,0,3.72,1.02,AL,['BAL'],['AL'],170.0,0,0,0,[2024],0.2537313432835821,47,138.0,23.125,0,100,Active,0
449154,Paul Blackburn,OAK,30,8,8,0,0,46.0,40,21,36,13,6,3,2,0,0,0,4.11,1.15,AL,['OAK'],['AL'],178.0,0,0,0,[2024],0.2771084337349397,53,138.0,23.875,0,100,Active,0
476246,Cal Quantrill,COL,29,8,8,0,0,45.2,42,20,31,17,7,2,3,0,0,0,3.94,1.29,NL,['COL'],['NL'],177.60000000000002,0,0,0,[2024],0.30069930069930073,59,135.60000000000002,24.325000000000003,0,100,Active,0
24428,Jon Gray,TEX,32,9,8,0,0,45.2,43,12,49,12,2,1,1,0,0,0,2.36,1.2,AL,['TEX'],['AL'],178.60000000000002,0,0,0,[2024],0.2857142857142857,55,135.60000000000002,21.17777777777778,0,100,Active,0
645384,Jake Irvin,WSH,27,8,8,0,0,45.2,42,18,36,8,4,2,3,0,0,0,3.55,1.09,NL,['WSH'],['NL'],177.60000000000002,0,0,0,[2024],0.2665036674816626,50,135.60000000000002,23.200000000000003,0,100,Active,0
743066,Tanner Bibee,CLE,25,9,9,0,0,45.2,45,22,48,15,6,2,1,0,0,0,4.34,1.31,AL,['CLE'],['AL'],180.60000000000002,0,0,0,[2024],0.3039443155452436,60,135.60000000000002,21.733333333333334,0,100,Active,0
923977,Reid Detmers,LAA,24,8,8,0,0,45.1,42,25,49,16,7,3,4,0,0,0,4.96,1.28,AL,['LAA'],['AL'],177.3,0,0,0,[2024],0.29906542056074764,58,135.3,24.1625,0,100,Active,0
658602,Hunter Greene,CIN,24,8,8,0,0,45.1,35,17,53,21,3,1,2,0,0,0,3.38,1.24,NL,['CIN'],['NL'],170.3,0,0,0,[2024],0.29245283018867924,56,135.3,23.9125,0,100,Active,0
860988,Max Fried,ATL,30,8,8,1,1,45.1,30,18,37,17,4,3,1,0,0,0,3.57,1.04,NL,['ATL'],['NL'],165.3,0,0,0,[2024],0.25742574257425743,47,135.3,22.7875,0,100,Active,0
626858,Luis Severino,NYM,30,8,8,0,0,45.0,34,15,41,20,3,2,2,0,0,0,3.0,1.2,NL,['NYM'],['NL'],169.0,0,0,0,[2024],0.2857142857142857,54,135.0,23.625,0,100,Active,0
169164,Erick Fedde,CWS,31,8,8,0,0,45.0,38,15,44,14,7,3,0,0,0,0,3.0,1.16,AL,['CWS'],['AL'],173.0,0,0,0,[2024],0.2788461538461538,52,135.0,23.375,0,100,Active,0
863629,Martin Perez,PIT,33,8,8,0,0,45.0,50,18,36,13,3,1,2,0,0,0,3.6,1.4,NL,['PIT'],['NL'],185.0,0,0,0,[2024],0.3181818181818181,63,135.0,24.75,0,100,Active,0
467055,Ryan Feltner,COL,27,8,8,0,0,45.0,52,26,40,12,5,1,3,0,0,0,5.2,1.42,NL,['COL'],['NL'],187.0,0,0,0,[2024],0.3212669683257918,64,135.0,24.875,0,100,Active,0
597403,Patrick Sandoval,LAA,27,9,9,0,0,45.0,52,25,48,17,2,2,6,0,0,0,5.0,1.53,AL,['LAA'],['AL'],187.0,0,0,0,[2024],0.33774834437086093,69,135.0,22.666666666666668,0,100,Active,0
11730,JP Sears,OAK,28,8,8,0,0,45.0,38,21,33,13,7,3,2,0,0,0,4.2,1.13,AL,['OAK'],['AL'],173.0,0,0,0,[2024],0.27360774818401934,51,135.0,23.25,0,100,Active,0
288650,Freddy Peralta,MIL,27,8,8,0,0,44.2,31,18,58,16,4,3,1,0,0,0,3.63,1.05,NL,['MIL'],['NL'],163.60000000000002,0,0,0,[2024],0.2592592592592593,47,132.60000000000002,22.450000000000003,0,100,Active,0
364796,Zack Littell,TB,28,8,8,0,0,44.2,50,15,45,7,3,2,2,0,0,0,3.02,1.28,AL,['TB'],['AL'],182.60000000000002,0,0,0,[2024],0.29906542056074764,57,132.60000000000002,23.700000000000003,0,100,Active,0
227809,Austin Gomber,COL,30,8,8,0,0,44.2,41,17,30,15,8,0,2,0,0,0,3.43,1.25,NL,['COL'],['NL'],173.60000000000002,0,0,0,[2024],0.29411764705882354,56,132.60000000000002,23.575000000000003,0,100,Active,0
92217,Colin Rea,MIL,33,8,8,0,0,44.1,43,17,30,13,6,3,1,0,0,0,3.45,1.26,NL,['MIL'],['NL'],175.3,0,0,0,[2024],0.29577464788732394,56,132.3,23.5375,0,100,Active,0
942764,Ronel Blanco,HOU,30,7,7,1,1,44.1,25,11,41,20,5,4,0,0,0,0,2.23,1.02,AL,['HOU'],['AL'],157.3,0,0,0,[2024],0.2537313432835821,45,132.3,25.32857142857143,0,100,Active,0
136930,Zac Gallen,ARI,28,8,8,0,0,44.0,35,14,45,14,5,5,2,0,0,0,2.86,1.11,AL,['ARI'],['AL'],167.0,0,0,0,[2024],0.27007299270072993,49,132.0,22.625,0,100,Active,0
496167,Pablo Lopez,MIN,28,8,8,0,0,44.0,35,19,55,8,6,4,2,0,0,0,3.89,0.98,AL,['MIN'],['AL'],167.0,0,0,0,[2024],0.24623115577889446,43,132.0,21.875,0,100,Active,0
10250,Michael Wacha,KC,32,8,8,0,0,43.2,48,25,37,15,4,2,4,0,0,0,5.15,1.44,AL,['KC'],['AL'],177.60000000000002,0,0,0,[2024],0.32432432432432434,63,129.60000000000002,24.075000000000003,0,100,Active,0
364129,Graham Ashcraft,CIN,26,8,8,0,0,43.2,48,20,35,15,7,3,2,0,0,0,4.12,1.44,NL,['CIN'],['NL'],177.60000000000002,0,0,0,[2024],0.32432432432432434,63,129.60000000000002,24.075000000000003,0,100,Active,0
213916,Michael Soroka,CWS,26,9,9,0,0,43.2,42,31,24,24,10,0,5,0,0,0,6.39,1.51,AL,['CWS'],['AL'],171.60000000000002,0,0,0,[2024],0.3348115299334812,66,129.60000000000002,21.733333333333334,0,100,Active,0
932314,Bailey Falter,PIT,27,8,8,0,0,43.1,34,20,27,11,8,2,2,0,0,0,4.15,1.04,NL,['PIT'],['NL'],163.3,0,0,0,[2024],0.25742574257425743,45,129.3,21.7875,0,100,Active,0
27988,Luis Gil,NYY,25,8,8,0,0,43.0,21,12,48,26,3,4,1,0,0,0,2.51,1.09,AL,['NYY'],['AL'],150.0,0,0,0,[2024],0.2665036674816626,47,129.0,22.0,0,100,Active,0
34400,Bailey Ober,MIN,28,8,8,0,0,43.0,30,18,45,8,5,4,1,0,0,0,3.77,0.88,AL,['MIN'],['AL'],159.0,0,0,0,[2024],0.2268041237113402,38,129.0,20.875,0,100,Active,0
478133,Andrew Abbott,CIN,24,8,8,0,0,43.0,39,16,37,12,8,2,4,0,0,0,3.35,1.19,NL,['CIN'],['NL'],168.0,0,0,0,[2024],0.2840095465393795,51,129.0,22.5,0,100,Active,0
223301,Carlos Rodon,NYY,31,8,8,0,0,43.0,40,17,43,14,7,3,2,0,0,0,3.56,1.26,AL,['NYY'],['AL'],169.0,0,0,0,[2024],0.29577464788732394,54,129.0,22.875,0,100,Active,0
635568,Charlie Morton,ATL,40,7,7,0,0,43.0,31,15,40,14,4,3,0,0,0,0,3.14,1.05,NL,['ATL'],['NL'],160.0,0,0,0,[2024],0.2592592592592593,45,129.0,24.857142857142858,0,100,Active,0
587950,Chris Sale,ATL,35,7,7,0,0,42.2,34,14,52,8,4,5,1,0,0,0,2.95,0.98,NL,['ATL'],['NL'],160.60000000000002,0,0,0,[2024],0.24623115577889446,42,126.60000000000001,24.08571428571429,0,100,Active,0
935443,Patrick Corbin,WSH,34,8,8,0,0,42.2,60,28,29,16,4,1,3,0,0,0,5.91,1.78,NL,['WSH'],['NL'],186.60000000000002,0,0,0,[2024],0.3723849372384937,76,126.60000000000001,25.325000000000003,0,100,Active,0
703341,Marcus Stroman,NYY,33,8,8,0,0,42.2,42,18,40,22,7,2,2,0,0,0,3.8,1.5,AL,['NYY'],['AL'],168.60000000000002,0,0,0,[2024],0.3333333333333333,64,126.60000000000001,23.825000000000003,0,100,Active,0
56123,Chris Bassitt,TOR,35,8,8,0,0,42.2,46,24,40,20,6,3,5,0,0,0,5.06,1.55,AL,['TOR'],['AL'],172.60000000000002,0,0,0,[2024],0.34065934065934067,66,126.60000000000001,24.075000000000003,0,100,Active,0
650796,Clarke Schmidt,NYY,28,8,8,0,0,42.2,39,14,47,15,5,4,1,0,0,0,2.95,1.27,AL,['NYY'],['AL'],165.60000000000002,0,0,0,[2024],0.29742388758782207,54,126.60000000000001,22.575000000000003,0,100,Active,0
375611,Javier Assad,CHC,26,8,8,0,0,42.1,31,8,35,14,2,3,0,0,0,0,1.7,1.06,NL,['CHC'],['NL'],157.3,0,0,0,[2024],0.2610837438423645,45,126.30000000000001,21.4125,0,100,Active,0
468773,Cristopher Sanchez,PHI,27,8,8,0,0,42.0,45,16,39,18,1,2,3,0,0,0,3.43,1.5,NL,['PHI'],['NL'],171.0,0,0,0,[2024],0.3333333333333333,63,126.0,23.625,0,100,Active,0
381557,Ryan Weathers,MIA,24,8,8,0,0,41.2,39,21,34,16,6,2,4,0,0,0,4.54,1.32,NL,['MIA'],['NL'],162.60000000000002,0,0,0,[2024],0.3055555555555555,55,123.60000000000001,22.325000000000003,0,100,Active,0
805351,Aaron Civale,TB,28,8,8,0,0,41.1,44,27,43,12,8,2,3,0,0,0,5.88,1.35,AL,['TB'],['AL'],167.3,0,0,0,[2024],0.31034482758620696,56,123.30000000000001,22.4125,0,100,Active,0
207282,Sean Manaea,NYM,32,8,8,0,0,41.1,34,14,37,20,1,2,1,0,0,0,3.05,1.31,NL,['NYM'],['NL'],157.3,0,0,0,[2024],0.3039443155452436,54,123.30000000000001,22.1625,0,100,Active,0
111891,Jose Quintana,NYM,35,8,8,0,0,41.1,46,25,28,18,6,1,4,0,0,0,5.44,1.55,NL,['NYM'],['NL'],169.3,0,0,0,[2024],0.34065934065934067,64,123.30000000000001,23.4125,0,100,Active,0
859320,Nathan Eovaldi,TEX,34,7,7,0,0,41.1,29,12,44,19,3,2,2,0,0,0,2.61,1.16,AL,['TEX'],['AL'],152.3,0,0,0,[2024],0.2788461538461538,48,123.30000000000001,24.47142857142857,0,100,Active,0
826126,Andrew Heaney,TEX,32,8,8,0,0,41.0,39,20,39,9,6,0,4,0,0,0,4.39,1.17,AL,['TEX'],['AL'],162.0,0,0,0,[2024],0.2805755395683453,48,123.0,21.375,0,100,Active,0
869081,Joe Musgrove,SD,31,8,8,0,0,41.0,49,29,36,13,10,3,3,0,0,0,6.37,1.51,NL,['SD'],['NL'],172.0,0,0,0,[2024],0.3348115299334812,62,123.0,23.125,0,100,Active,0
140609,Yu Darvish,SD,37,8,8,0,0,40.2,28,11,37,12,2,3,1,0,0,0,2.43,0.98,NL,['SD'],['NL'],148.60000000000002,0,0,0,[2024],0.24623115577889446,40,120.60000000000001,20.075000000000003,0,100,Active,0
913407,Griffin Canning,LAA,28,8,8,0,0,40.2,40,26,29,15,6,1,4,0,0,0,5.75,1.35,AL,['LAA'],['AL'],160.60000000000002,0,0,0,[2024],0.31034482758620696,55,120.60000000000001,21.950000000000003,0,100,Active,0
277543,Triston McKenzie,CLE,26,8,8,0,0,40.2,32,16,35,24,5,2,3,0,0,0,3.54,1.38,AL,['CLE'],['AL'],152.60000000000002,0,0,0,[2024],0.3150684931506849,56,120.60000000000001,22.075000000000003,0,100,Active,0
292168,Reynaldo Lopez,ATL,30,7,7,0,0,40.1,28,6,40,16,2,2,1,0,0,0,1.34,1.09,NL,['ATL'],['NL'],148.3,0,0,0,[2024],0.2665036674816626,44,120.30000000000001,23.47142857142857,0,100,Active,0
341066,Cole Irvin,BAL,30,7,7,0,0,40.1,35,13,28,8,3,4,1,0,0,0,2.9,1.07,AL,['BAL'],['AL'],155.3,0,0,0,[2024],0.2628992628992629,43,120.30000000000001,23.32857142857143,0,100,Active,0
171609,Carlos Carrasco,CLE,37,8,8,0,0,40.1,43,24,31,17,7,2,3,0,0,0,5.36,1.49,AL,['CLE'],['AL'],163.3,0,0,0,[2024],0.33184855233853006,60,120.30000000000001,22.5375,0,100,Active,0
536494,Lance Lynn,STL,37,8,8,0,0,40.1,39,17,38,18,5,1,1,0,0,0,3.79,1.41,NL,['STL'],['NL'],159.3,0,0,0,[2024],0.31972789115646255,57,120.30000000000001,22.1625,0,100,Active,0
326143,MacKenzie Gore,WSH,25,8,8,0,0,40.0,45,15,51,13,3,2,4,0,0,0,3.38,1.45,NL,['WSH'],['NL'],165.0,0,0,0,[2024],0.32584269662921345,58,120.0,22.25,0,100,Active,0
476478,Tyler Alexander,TB,29,8,5,0,0,39.2,42,24,33,12,9,1,2,0,0,0,5.45,1.36,AL,['TB'],['AL'],159.60000000000002,0,0,0,[2024],0.3119266055045872,54,117.60000000000001,21.450000000000003,0,100,Active,0
931932,Dakota Hudson,COL,29,8,8,0,0,39.2,42,27,23,25,5,1,6,0,0,0,6.13,1.69,NL,['COL'],['NL'],159.60000000000002,0,0,0,[2024],0.36034115138592754,67,117.60000000000001,23.075000000000003,0,100,Active,0
369185,Alex Wood,OAK,33,9,9,0,0,39.1,51,23,33,19,6,1,3,0,0,0,5.26,1.78,AL,['OAK'],['AL'],168.3,0,0,0,[2024],0.3723849372384937,70,117.30000000000001,20.811111111111114,0,100,Active,0
229926,Reese Olson,DET,24,7,7,0,0,39.1,29,11,35,15,0,0,4,0,0,0,2.52,1.12,AL,['DET'],['AL'],146.3,0,0,0,[2024],0.2718446601941748,44,117.30000000000001,23.042857142857144,0,100,Active,0
912857,Matt Waldron,SD,27,8,8,0,0,39.1,42,24,35,15,6,1,5,0,0,0,5.49,1.45,NL,['SD'],['NL'],159.3,0,0,0,[2024],0.32584269662921345,57,117.30000000000001,21.7875,0,100,Active,0
743895,Jose Soriano,LAA,25,9,7,0,0,38.2,30,16,38,20,3,1,4,0,0,1,3.72,1.29,AL,['LAA'],['AL'],144.60000000000002,0,0,0,[2024],0.30069930069930073,50,114.60000000000001,18.28888888888889,0,100,Active,0
573415,Keaton Winn,SF,26,8,8,0,0,38.1,35,24,29,12,4,3,5,0,0,0,5.63,1.23,NL,['SF'],['NL'],149.3,0,0,0,[2024],0.2907801418439716,47,114.30000000000001,20.1625,0,100,Active,0
199805,James Paxton,LAD,35,7,7,0,0,38.1,30,11,22,24,3,5,0,0,0,0,2.58,1.41,AL,['LAD'],['AL'],144.3,0,0,0,[2024],0.31972789115646255,54,114.30000000000001,24.042857142857144,0,100,Active,0
525392,Gavin Stone,LAD,25,7,7,0,0,38.0,35,15,27,13,3,3,1,0,0,0,3.55,1.26,AL,['LAD'],['AL'],149.0,0,0,0,[2024],0.29577464788732394,48,114.0,23.142857142857142,0,100,Active,0
939752,Casey Mize,DET,27,7,7,0,0,37.2,40,15,26,9,3,1,1,0,0,0,3.58,1.3,AL,['DET'],['AL'],151.60000000000002,0,0,0,[2024],0.3023255813953489,49,111.60000000000001,22.942857142857147,0,100,Active,0
321158,Chris Paddack,MIN,28,7,7,0,0,37.1,48,18,37,8,6,4,1,0,0,0,4.34,1.5,AL,['MIN'],['AL'],159.3,0,0,0,[2024],0.3333333333333333,56,111.30000000000001,23.900000000000002,0,100,Active,0
404355,Dane Dunning,TEX,29,7,7,0,0,37.1,26,17,43,17,7,3,2,0,0,0,4.1,1.15,AL,['TEX'],['AL'],137.3,0,0,0,[2024],0.2771084337349397,43,111.30000000000001,22.042857142857144,0,100,Active,0
