Hashcode,Player,Team,Age,G,GS,CG,SHO,IP,H,ER,K,BB,HR,W,L,SV,BS,HLD,ERA,WHIP,League,Teams,Leagues,AB,2B,3B,HBP,Season,OBP,Total_OB,Total_Outs,AVG_faced,Game_Fatigue_Factor,Condition,Status,Injured Days
586843,Trevor Rogers,MIA,26,8,8,0,0,37.0,52,27,31,17,5,0,6,0,0,0,6.57,1.86,NL,['MIA'],['NL'],163.0,0,0,0,[2024],0.38271604938271603,69,111.0,22.5,0,100,Active,0
590185,Ryan Pepiot,TB,26,7,7,0,0,36.2,23,15,41,11,5,3,2,0,0,0,3.68,0.93,AL,['TB'],['AL'],131.60000000000002,0,0,0,[2024],0.2366412213740458,34,108.60000000000001,20.371428571428574,0,100,Active,0
796191,Trevor Williams,WSH,32,7,7,0,0,36.2,27,8,30,12,0,4,0,0,0,0,1.96,1.06,NL,['WSH'],['NL'],135.60000000000002,0,0,0,[2024],0.2610837438423645,39,108.60000000000001,21.08571428571429,0,100,Active,0
336996,Kevin Gausman,TOR,33,8,8,0,0,36.1,45,20,37,10,5,2,3,0,0,0,4.95,1.51,AL,['TOR'],['AL'],153.3,0,0,0,[2024],0.3348115299334812,55,108.30000000000001,20.4125,0,100,Active,0
1002258,Michael Lorenzen,TEX,32,6,6,0,0,36.0,26,15,27,18,5,2,2,0,0,0,3.75,1.22,AL,['TEX'],['AL'],134.0,0,0,0,[2024],0.2890995260663507,44,108.0,25.333333333333332,0,100,Active,0
228293,Joe Ross,MIL,30,7,7,0,0,36.0,39,19,29,14,3,1,4,0,0,0,4.75,1.47,NL,['MIL'],['NL'],147.0,0,0,0,[2024],0.3288590604026846,53,108.0,23.0,0,100,Active,0
279356,Chris Flexen,CWS,29,8,6,0,0,35.2,30,17,25,13,5,2,3,0,0,0,4.29,1.21,AL,['CWS'],['AL'],135.60000000000002,0,0,0,[2024],0.28741092636579574,43,105.60000000000001,18.575000000000003,0,100,Active,0
658650,Spencer Turnbull,PHI,31,8,6,0,0,35.1,18,6,38,11,3,2,0,0,0,0,1.53,0.82,NL,['PHI'],['NL'],123.30000000000001,0,0,0,[2024],0.21465968586387435,29,105.30000000000001,16.7875,0,100,Active,0
813348,Sonny Gray,STL,34,6,6,0,0,35.1,28,9,44,6,4,4,2,0,0,0,2.29,0.96,NL,['STL'],['NL'],133.3,0,0,0,[2024],0.24242424242424243,34,105.30000000000001,23.21666666666667,0,100,Active,0
725755,Nick Lodolo,CIN,26,6,6,0,0,35.0,24,13,43,9,3,3,2,0,0,0,3.34,0.94,NL,['CIN'],['NL'],129.0,0,0,0,[2024],0.23857868020304568,33,105.0,23.0,0,100,Active,0
419862,Emerson Hancock,SEA,24,7,7,0,0,34.1,34,20,23,11,6,3,3,0,0,0,5.24,1.31,AL,['SEA'],['AL'],136.3,0,0,0,[2024],0.3039443155452436,45,102.30000000000001,21.042857142857144,0,100,Active,0
799008,Grayson Rodriguez,BAL,24,6,6,0,0,34.0,36,14,37,12,4,4,1,0,0,0,3.71,1.41,AL,['BAL'],['AL'],138.0,0,0,0,[2024],0.31972789115646255,48,102.0,25.0,0,100,Active,0
993801,Bryse Wilson,MIL,26,11,5,0,0,34.0,23,10,28,15,5,2,1,0,0,0,2.65,1.12,NL,['MIL'],['NL'],125.0,0,0,0,[2024],0.2718446601941748,38,102.0,12.727272727272727,0,100,Active,0
420411,Nick Martinez,CIN,33,9,4,0,0,33.1,40,18,25,5,2,0,2,0,0,1,4.86,1.35,NL,['CIN'],['NL'],139.3,0,0,0,[2024],0.31034482758620696,45,99.30000000000001,16.033333333333335,0,100,Active,0
959042,Jose Butto,NYM,26,6,6,0,0,33.0,21,11,34,17,3,1,2,0,0,0,3.0,1.15,NL,['NYM'],['NL'],120.0,0,0,0,[2024],0.2771084337349397,38,99.0,22.833333333333332,0,100,Active,0
174644,Hunter Brown,HOU,25,8,7,0,0,32.1,47,28,36,18,6,0,4,0,0,0,7.79,2.01,AL,['HOU'],['AL'],143.3,0,0,0,[2024],0.40119760479041916,65,96.30000000000001,20.1625,0,100,Active,0
391470,Jose Urena,TEX,32,12,2,0,0,32.1,28,13,21,12,3,1,3,0,0,0,3.62,1.24,AL,['TEX'],['AL'],124.30000000000001,0,0,0,[2024],0.29245283018867924,40,96.30000000000001,11.358333333333334,0,100,Active,0
724809,Alec Marsh,KC,26,6,6,0,0,32.0,24,9,24,9,2,3,0,0,0,0,2.53,1.03,AL,['KC'],['AL'],120.0,0,0,0,[2024],0.25558312655086846,33,96.0,21.5,0,100,Active,0
306436,Brayan Bello,BOS,24,6,6,0,0,31.2,25,11,27,9,5,4,1,0,0,0,3.13,1.07,AL,['BOS'],['AL'],118.6,0,0,0,[2024],0.2628992628992629,34,93.6,21.266666666666666,0,100,Active,0
126200,Jesus Luzardo,MIA,26,6,6,0,0,31.2,28,21,35,14,5,0,3,0,0,0,5.97,1.33,NL,['MIA'],['NL'],121.6,0,0,0,[2024],0.3071593533487298,42,93.6,22.599999999999998,0,100,Active,0
213084,Ryan Yarbrough,LAD,32,12,0,0,0,31.2,18,9,14,5,3,3,1,1,0,0,2.56,0.73,AL,['LAD'],['AL'],111.6,0,0,0,[2024],0.19571045576407506,23,93.6,9.716666666666667,0,100,Active,0
256206,Ben Brown,CHC,24,9,4,0,0,31.1,26,13,33,12,2,1,1,0,0,1,3.73,1.21,NL,['CHC'],['NL'],119.30000000000001,0,0,0,[2024],0.28741092636579574,38,93.30000000000001,14.58888888888889,0,100,Active,0
569622,Kenta Maeda,DET,36,7,7,0,0,30.2,33,23,23,10,9,1,1,0,0,0,6.75,1.4,AL,['DET'],['AL'],123.6,0,0,0,[2024],0.3181818181818181,43,90.6,19.085714285714285,0,100,Active,0
804740,Adrian Houser,NYM,31,7,6,0,0,30.2,34,26,16,22,2,0,3,0,0,0,7.63,1.83,NL,['NYM'],['NL'],124.6,0,0,0,[2024],0.37888198757763975,56,90.6,20.942857142857143,0,100,Active,0
998429,Frankie Montas,CIN,31,7,7,0,0,30.0,29,14,24,12,4,2,3,0,0,0,4.2,1.37,NL,['CIN'],['NL'],119.0,0,0,0,[2024],0.3135011441647597,41,90.0,18.714285714285715,0,100,Active,0
910018,Framber Valdez,HOU,30,5,5,0,0,29.2,31,12,23,9,2,2,1,0,0,0,3.64,1.35,AL,['HOU'],['AL'],118.6,0,0,0,[2024],0.31034482758620696,40,87.6,25.52,0,100,Active,0
1003721,Justin Verlander,HOU,41,5,5,0,0,29.1,23,11,23,12,5,2,1,0,0,0,3.38,1.19,AL,['HOU'],['AL'],110.30000000000001,0,0,0,[2024],0.2840095465393795,35,87.30000000000001,24.46,0,100,Active,0
949896,Jordan Montgomery,ARI,31,5,5,0,0,28.1,30,15,17,9,3,2,2,0,0,0,4.76,1.38,AL,['ARI'],['AL'],114.30000000000001,0,0,0,[2024],0.3150684931506849,39,84.30000000000001,24.660000000000004,0,100,Active,0
376970,Tommy Henry,ARI,26,6,6,0,0,28.1,35,17,24,11,4,1,2,0,0,0,5.4,1.62,AL,['ARI'],['AL'],119.30000000000001,0,0,0,[2024],0.35064935064935066,46,84.30000000000001,21.71666666666667,0,100,Active,0
477207,Kyle Muller,OAK,26,10,0,0,0,27.2,26,12,23,6,4,0,0,0,0,0,3.9,1.16,AL,['OAK'],['AL'],107.6,0,0,0,[2024],0.2788461538461538,32,81.6,11.36,0,100,Active,0
389970,Joe Boyle,OAK,24,7,7,0,0,27.2,25,22,29,23,3,2,5,0,0,0,7.16,1.73,AL,['OAK'],['AL'],106.6,0,0,0,[2024],0.3657505285412262,48,81.6,18.514285714285712,0,100,Active,0
39025,Steven Matz,STL,32,6,6,0,0,27.2,37,19,17,11,3,1,2,0,0,0,6.18,1.73,NL,['STL'],['NL'],118.6,0,0,0,[2024],0.3657505285412262,48,81.6,21.599999999999998,0,100,Active,0
477008,Ben Lively,CLE,32,5,5,0,0,27.1,24,8,26,9,2,1,2,0,0,0,2.63,1.21,AL,['CLE'],['AL'],105.30000000000001,0,0,0,[2024],0.28741092636579574,33,81.30000000000001,22.860000000000003,0,100,Active,0
298668,Mitchell Parker,WSH,24,5,5,0,0,27.0,24,8,22,5,2,2,1,0,0,0,2.67,1.07,NL,['WSH'],['NL'],105.0,0,0,0,[2024],0.2628992628992629,29,81.0,22.0,0,100,Active,0
748132,Spencer Arrighetti,HOU,24,6,6,0,0,26.1,35,22,30,15,4,1,4,0,0,0,7.52,1.9,AL,['HOU'],['AL'],113.30000000000001,0,0,0,[2024],0.38775510204081626,50,78.30000000000001,21.383333333333336,0,100,Active,0
986867,Alex Faedo,DET,28,15,0,0,0,26.1,19,8,22,8,4,3,1,0,2,3,2.73,1.03,AL,['DET'],['AL'],97.30000000000001,0,0,0,[2024],0.25558312655086846,27,78.30000000000001,7.0200000000000005,0,100,Active,0
986362,Kyle Hendricks,CHC,34,6,6,0,0,26.0,39,29,21,11,9,0,3,0,0,0,10.04,1.92,NL,['CHC'],['NL'],117.0,0,0,0,[2024],0.3902439024390244,50,78.0,21.333333333333332,0,100,Active,0
982534,Luke Weaver,NYY,30,15,0,0,0,26.0,12,7,27,4,2,3,0,0,0,5,2.42,0.62,AL,['NYY'],['AL'],90.0,0,0,0,[2024],0.1712707182320442,16,78.0,6.266666666666667,0,100,Active,0
942665,Cooper Criswell,BOS,27,6,5,0,0,25.2,21,6,25,5,4,2,1,0,0,0,2.1,1.01,AL,['BOS'],['AL'],96.6,0,0,0,[2024],0.2518703241895262,26,75.6,16.933333333333334,0,100,Active,0
929527,Hayden Wesneski,CHC,26,6,3,0,0,25.2,19,6,19,5,0,2,2,0,0,0,2.1,0.94,NL,['CHC'],['NL'],94.6,0,0,0,[2024],0.23857868020304568,24,75.6,16.599999999999998,0,100,Active,0
972126,Ryne Nelson,ARI,26,6,6,0,0,25.1,37,15,19,6,4,2,2,0,0,0,5.33,1.7,AL,['ARI'],['AL'],112.30000000000001,0,0,0,[2024],0.36170212765957444,43,75.30000000000001,19.71666666666667,0,100,Active,0
6568,Mitch Spence,OAK,26,11,0,0,0,25.1,21,12,22,7,2,3,1,0,0,1,4.26,1.11,AL,['OAK'],['AL'],96.30000000000001,0,0,0,[2024],0.27007299270072993,28,75.30000000000001,9.390909090909092,0,100,Active,0
267290,J.P. France,HOU,29,5,5,0,0,25.1,31,21,22,12,5,0,3,0,0,0,7.46,1.7,AL,['HOU'],['AL'],106.30000000000001,0,0,0,[2024],0.36170212765957444,43,75.30000000000001,23.660000000000004,0,100,Active,0
7990,Simeon Woods Richardson,MIN,23,5,5,0,0,25.0,25,9,23,6,2,1,0,0,0,0,3.24,1.24,AL,['MIN'],['AL'],100.0,0,0,0,[2024],0.29245283018867924,31,75.0,21.2,0,100,Active,0
367039,Derek Law,WSH,33,21,0,0,0,25.0,27,9,26,8,2,2,1,0,1,4,3.24,1.4,NL,['WSH'],['NL'],102.0,0,0,0,[2024],0.3181818181818181,35,75.0,5.238095238095238,0,100,Active,0
284406,Merrill Kelly,ARI,35,4,4,0,0,24.2,17,6,21,6,3,2,0,0,0,0,2.19,0.93,AL,['ARI'],['AL'],89.6,0,0,0,[2024],0.2366412213740458,23,72.6,23.9,0,100,Active,0
183554,Brent Suter,CIN,34,16,0,0,0,24.2,24,11,21,7,4,0,0,0,0,1,4.01,1.26,NL,['CIN'],['NL'],96.6,0,0,0,[2024],0.29577464788732394,31,72.6,6.475,0,100,Active,0
287074,Cristian Javier,HOU,27,5,5,0,0,24.2,20,11,18,15,3,2,1,0,0,0,4.01,1.42,AL,['HOU'],['AL'],92.6,0,0,0,[2024],0.3212669683257918,35,72.6,21.52,0,100,Active,0
1029766,Josh Winckowski,BOS,25,12,3,0,0,24.1,27,9,19,11,2,1,1,0,0,0,3.33,1.56,AL,['BOS'],['AL'],99.30000000000001,0,0,0,[2024],0.3421052631578947,38,72.30000000000001,9.191666666666668,0,100,Active,0
994305,Jameson Taillon,CHC,32,4,4,0,0,24.0,16,3,16,5,2,3,0,0,0,0,1.13,0.88,NL,['CHC'],['NL'],88.0,0,0,0,[2024],0.2268041237113402,21,72.0,23.25,0,100,Active,0
738357,Michael Kelly,OAK,31,19,0,0,0,23.2,21,8,16,7,2,2,0,0,0,2,3.04,1.18,AL,['OAK'],['AL'],90.6,0,0,0,[2024],0.2822966507177034,28,69.6,5.136842105263158,0,100,Active,0
690599,Peter Lambert,COL,27,10,3,0,0,23.2,31,20,20,9,3,2,2,0,0,0,7.61,1.69,NL,['COL'],['NL'],100.6,0,0,0,[2024],0.36034115138592754,40,69.6,10.959999999999999,0,100,Active,0
699140,Matthew Liberatore,STL,24,15,2,0,0,23.2,21,12,17,10,2,1,1,0,0,1,4.56,1.31,NL,['STL'],['NL'],90.6,0,0,0,[2024],0.3039443155452436,31,69.6,6.706666666666666,0,100,Active,0
166699,Victor Vodnik,COL,24,16,0,0,0,23.1,20,5,19,11,0,0,0,0,0,1,1.93,1.33,NL,['COL'],['NL'],89.30000000000001,0,0,0,[2024],0.3071593533487298,31,69.30000000000001,6.268750000000001,0,100,Active,0
232556,Jose Suarez,LAA,26,12,0,0,0,23.1,27,20,27,16,3,0,0,0,0,0,7.71,1.84,AL,['LAA'],['AL'],96.30000000000001,0,0,0,[2024],0.38016528925619836,43,69.30000000000001,9.358333333333334,0,100,Active,0
485376,Jordan Wicks,CHC,24,5,5,0,0,23.0,26,12,28,9,2,1,2,0,0,0,4.7,1.52,NL,['CHC'],['NL'],95.0,0,0,0,[2024],0.336283185840708,35,69.0,20.8,0,100,Active,0
171639,Albert Suarez,BAL,34,7,3,0,0,23.0,17,5,20,4,1,2,0,0,0,1,1.96,0.91,AL,['BAL'],['AL'],86.0,0,0,0,[2024],0.23273657289002558,21,69.0,12.857142857142858,0,100,Active,0
354734,Sixto Sanchez,MIA,25,11,4,0,0,22.2,28,15,13,9,2,0,1,0,1,1,5.96,1.63,NL,['MIA'],['NL'],94.6,0,0,0,[2024],0.3520518358531317,37,66.6,9.418181818181818,0,100,Active,0
545861,Matt Manning,DET,26,4,4,0,0,22.2,21,11,22,9,3,0,1,0,0,0,4.37,1.32,AL,['DET'],['AL'],87.6,0,0,0,[2024],0.3055555555555555,30,66.6,24.15,0,100,Active,0
94384,Michael Grove,LAD,27,16,1,0,0,22.1,21,14,29,7,1,1,2,0,0,4,5.64,1.25,AL,['LAD'],['AL'],87.30000000000001,0,0,0,[2024],0.29411764705882354,28,66.30000000000001,5.893750000000001,0,100,Active,0
240281,Bryan Hudson,MIL,27,15,0,0,0,22.1,11,2,25,6,1,2,0,0,0,4,0.81,0.76,NL,['MIL'],['NL'],77.30000000000001,0,0,0,[2024],0.2021276595744681,17,66.30000000000001,5.553333333333334,0,100,Active,0
751303,Seth Martinez,HOU,29,18,0,0,0,22.0,18,7,14,7,3,2,2,0,0,1,2.86,1.14,AL,['HOU'],['AL'],84.0,0,0,0,[2024],0.2753623188405797,25,66.0,5.055555555555555,0,100,Active,0
233681,Ryan Walker,SF,28,22,1,0,0,22.0,18,6,30,4,1,3,2,0,1,4,2.45,1.0,NL,['SF'],['NL'],84.0,0,0,0,[2024],0.25,22,66.0,4.0,0,100,Active,0
315263,Bryce Jarvis,ARI,26,15,0,0,0,22.0,20,12,19,17,4,0,2,0,0,2,4.91,1.68,AL,['ARI'],['AL'],86.0,0,0,0,[2024],0.358974358974359,37,66.0,6.866666666666666,0,100,Active,0
949212,Slade Cecconi,ARI,24,4,4,0,0,21.2,13,10,17,6,4,1,2,0,0,0,4.15,0.88,AL,['ARI'],['AL'],76.6,0,0,0,[2024],0.2268041237113402,19,63.599999999999994,20.65,0,100,Active,0
734721,Edward Cabrera,MIA,26,5,5,0,0,21.1,20,17,31,14,3,1,2,0,0,0,7.17,1.59,NL,['MIA'],['NL'],83.30000000000001,0,0,0,[2024],0.34640522875817,34,63.300000000000004,19.46,0,100,Active,0
467185,Buck Farmer,CIN,33,15,0,0,0,21.1,14,6,17,5,2,0,0,0,0,0,2.53,0.89,NL,['CIN'],['NL'],77.30000000000001,0,0,0,[2024],0.2287917737789203,19,63.300000000000004,5.486666666666667,0,100,Active,0
384341,Hunter Harvey,WSH,29,19,0,0,0,21.1,16,6,25,6,1,2,1,0,0,13,2.53,1.03,NL,['WSH'],['NL'],79.30000000000001,0,0,0,[2024],0.25558312655086846,22,63.300000000000004,4.489473684210527,0,100,Active,0
85626,Reed Garrett,NYM,31,14,0,0,0,21.0,12,1,35,10,1,5,0,1,1,3,0.43,1.05,NL,['NYM'],['NL'],75.0,0,0,0,[2024],0.2592592592592593,22,63.0,6.071428571428571,0,100,Active,0
486521,Quinn Priester,PIT,23,4,4,0,0,21.0,22,9,12,8,6,0,3,0,0,0,3.86,1.43,NL,['PIT'],['NL'],85.0,0,0,0,[2024],0.3227990970654628,30,63.0,23.25,0,100,Active,0
425477,Hunter Gaddis,CLE,26,21,0,0,0,20.2,17,5,19,4,1,2,1,0,3,8,2.18,1.02,AL,['CLE'],['AL'],77.6,0,0,0,[2024],0.2537313432835821,21,60.599999999999994,3.8857142857142852,0,100,Active,0
147589,Bryce Elder,ATL,24,4,4,0,0,20.2,26,11,16,8,3,1,1,0,0,0,4.79,1.65,NL,['ATL'],['NL'],86.6,0,0,0,[2024],0.3548387096774193,34,60.599999999999994,23.65,0,100,Active,0
122810,Justin Slaten,BOS,26,13,0,0,0,20.2,13,4,16,4,0,2,1,1,0,3,1.74,0.82,AL,['BOS'],['AL'],73.6,0,0,0,[2024],0.21465968586387435,17,60.599999999999994,5.9692307692307685,0,100,Active,0
572792,Nick Sandlin,CLE,27,22,0,0,0,20.2,9,4,24,4,1,3,0,1,0,2,1.74,0.63,AL,['CLE'],['AL'],69.6,0,0,0,[2024],0.17355371900826447,13,60.599999999999994,3.3454545454545452,0,100,Active,0
258392,David Robertson,TEX,39,18,0,0,0,20.2,11,6,27,8,1,2,1,1,3,12,2.61,0.92,AL,['TEX'],['AL'],71.6,0,0,0,[2024],0.23469387755102042,19,60.599999999999994,4.422222222222222,0,100,Active,0
847284,Thyago Vieira,MIL,30,15,0,0,0,20.2,22,13,22,12,5,0,0,1,0,0,5.66,1.65,NL,['MIL'],['NL'],82.6,0,0,0,[2024],0.3548387096774193,34,60.599999999999994,6.306666666666667,0,100,Active,0
164699,Dylan Floro,WSH,33,19,0,0,0,20.1,12,1,16,8,0,0,0,0,0,5,0.44,0.98,NL,['WSH'],['NL'],72.30000000000001,0,0,0,[2024],0.24623115577889446,20,60.300000000000004,4.226315789473685,0,100,Active,0
750827,Jalen Beeks,COL,30,18,0,0,0,20.1,13,5,14,11,2,2,2,4,1,1,2.21,1.18,NL,['COL'],['NL'],73.30000000000001,0,0,0,[2024],0.2822966507177034,24,60.300000000000004,4.683333333333334,0,100,Active,0
559492,JoJo Romero,STL,27,19,0,0,0,20.1,9,3,21,2,1,0,0,0,0,13,1.33,0.54,NL,['STL'],['NL'],69.30000000000001,0,0,0,[2024],0.15254237288135594,11,60.300000000000004,3.752631578947369,0,100,Active,0
514512,Dylan Lee,ATL,29,12,0,0,0,20.1,17,3,18,7,1,0,1,0,0,2,1.33,1.18,NL,['ATL'],['NL'],77.30000000000001,0,0,0,[2024],0.2822966507177034,24,60.300000000000004,7.025000000000001,0,100,Active,0
613652,Emmanuel Clase,CLE,26,21,0,0,0,20.1,12,1,22,1,0,2,1,11,2,0,0.44,0.64,AL,['CLE'],['AL'],72.30000000000001,0,0,0,[2024],0.1758241758241758,13,60.300000000000004,3.490476190476191,0,100,Active,0
290571,Ian Hamilton,NYY,28,17,0,0,0,20.1,19,7,16,9,1,0,0,0,1,5,3.1,1.38,AL,['NYY'],['AL'],79.30000000000001,0,0,0,[2024],0.3150684931506849,28,60.300000000000004,5.194117647058825,0,100,Active,0
886130,Jhony Brito,SD,26,13,0,0,0,20.1,24,10,9,5,2,0,2,0,3,0,4.43,1.43,NL,['SD'],['NL'],84.30000000000001,0,0,0,[2024],0.3227990970654628,29,60.300000000000004,6.86923076923077,0,100,Active,0
305816,Yennier Cano,BAL,30,21,0,0,0,20.1,18,5,18,9,3,2,1,2,2,9,2.21,1.33,AL,['BAL'],['AL'],78.30000000000001,0,0,0,[2024],0.3071593533487298,27,60.300000000000004,4.1571428571428575,0,100,Active,0
839670,Erik Miller,SF,26,20,1,0,0,20.1,9,11,24,13,4,0,1,0,2,5,4.87,1.08,NL,['SF'],['NL'],69.30000000000001,0,0,0,[2024],0.2647058823529412,22,60.300000000000004,4.115,0,100,Active,0
318932,Hunter Stratton,PIT,27,19,0,0,0,20.1,18,9,22,3,2,1,0,1,1,3,3.98,1.03,NL,['PIT'],['NL'],78.30000000000001,0,0,0,[2024],0.25558312655086846,21,60.300000000000004,4.278947368421053,0,100,Active,0
978372,Tyler Holton,DET,27,14,0,0,0,20.0,13,8,17,3,3,3,0,0,0,2,3.6,0.8,AL,['DET'],['AL'],73.0,0,0,0,[2024],0.2105263157894737,16,60.0,5.428571428571429,0,100,Active,0
804155,Bryan Abreu,HOU,27,19,0,0,0,20.0,16,8,30,12,4,1,1,0,2,7,3.6,1.4,AL,['HOU'],['AL'],76.0,0,0,0,[2024],0.3181818181818181,28,60.0,4.631578947368421,0,100,Active,0
404645,Michael Kopech,CWS,28,17,0,0,0,19.2,14,8,26,10,3,1,3,4,1,1,3.66,1.22,AL,['CWS'],['AL'],71.6,0,0,0,[2024],0.2890995260663507,24,57.599999999999994,4.8,0,100,Active,0
856077,Burch Smith,MIA,34,17,0,0,0,19.2,24,9,17,8,0,2,0,0,0,1,4.12,1.63,NL,['MIA'],['NL'],81.6,0,0,0,[2024],0.3520518358531317,32,57.599999999999994,5.270588235294118,0,100,Active,0
706597,Bryan Hoeing,MIA,27,11,0,0,0,19.2,13,4,16,5,1,0,0,0,0,2,1.83,0.92,NL,['MIA'],['NL'],70.6,0,0,0,[2024],0.23469387755102042,18,57.599999999999994,6.872727272727272,0,100,Active,0
145724,Stephen Kolek,SD,27,19,0,0,0,19.2,19,7,17,7,1,0,0,0,0,2,3.2,1.32,NL,['SD'],['NL'],76.6,0,0,0,[2024],0.3055555555555555,26,57.599999999999994,4.3999999999999995,0,100,Active,0
713165,Cody Bradford,TEX,26,3,3,0,0,19.1,10,3,17,2,1,3,0,0,0,0,1.4,0.62,AL,['TEX'],['AL'],67.30000000000001,0,0,0,[2024],0.1712707182320442,12,57.300000000000004,23.100000000000005,0,100,Active,0
6513,Hoby Milner,MIL,33,20,0,0,0,19.1,14,4,20,4,3,1,0,1,0,2,1.86,0.93,NL,['MIL'],['NL'],71.30000000000001,0,0,0,[2024],0.2366412213740458,18,57.300000000000004,3.7650000000000006,0,100,Active,0
647680,Shawn Armstrong,TB,33,15,3,0,0,19.1,20,10,22,9,2,1,1,1,0,2,4.66,1.5,AL,['TB'],['AL'],77.30000000000001,0,0,0,[2024],0.3333333333333333,29,57.300000000000004,5.753333333333334,0,100,Active,0
255084,Scott Barlow,CLE,31,21,0,0,0,19.1,14,6,23,9,1,2,2,1,0,8,2.79,1.19,AL,['CLE'],['AL'],71.30000000000001,0,0,0,[2024],0.2840095465393795,23,57.300000000000004,3.8238095238095244,0,100,Active,0
827186,Jorge Lopez,NYM,31,20,0,0,0,19.0,17,6,15,8,0,0,0,2,0,6,2.84,1.32,NL,['NYM'],['NL'],74.0,0,0,0,[2024],0.3055555555555555,25,57.0,4.1,0,100,Active,0
985168,Josh Fleming,PIT,27,17,1,0,0,19.0,23,12,13,9,2,1,1,1,0,1,5.68,1.68,NL,['PIT'],['NL'],80.0,0,0,0,[2024],0.358974358974359,32,57.0,5.235294117647059,0,100,Active,0
138709,Ryan Helsley,STL,29,19,0,0,0,19.0,14,3,21,2,1,2,2,12,1,0,1.42,0.84,NL,['STL'],['NL'],71.0,0,0,0,[2024],0.21875,16,57.0,3.8421052631578947,0,100,Active,0
916407,Tim Herrin,CLE,27,19,0,0,0,19.0,10,2,21,7,0,1,0,0,0,4,0.95,0.89,AL,['CLE'],['AL'],67.0,0,0,0,[2024],0.2287917737789203,17,57.0,3.8947368421052633,0,100,Active,0
359863,Trevor Richards,TOR,30,18,0,0,0,19.0,8,6,20,8,3,0,0,0,0,3,2.84,0.84,AL,['TOR'],['AL'],65.0,0,0,0,[2024],0.21875,16,57.0,4.055555555555555,0,100,Active,0
541893,Jake Bird,COL,28,18,0,0,0,18.2,20,12,12,12,3,1,1,1,1,4,5.79,1.71,NL,['COL'],['NL'],74.6,0,0,0,[2024],0.3630573248407643,32,54.599999999999994,4.811111111111111,0,100,Active,0
