Hashcode,Player,Team,Age,G,GS,CG,SHO,IP,H,ER,K,BB,HR,W,L,SV,BS,HLD,ERA,WHIP,League,Teams,Leagues,AB,2B,3B,HBP,Season,OBP,Total_OB,Total_Outs,AVG_faced,Game_Fatigue_Factor,Condition,Status,Injured Days
581070,Chris Martin,BOS,37,15,0,0,0,15.1,15,7,15,2,2,2,1,0,3,5,4.11,1.11,AL,['BOS'],['AL'],60.3,0,0,0,[2024],0.27007299270072993,17,45.3,4.153333333333333,0,100,Active,0
938466,Jared Koenig,MIL,30,10,0,0,0,15.1,16,5,10,3,1,4,1,0,0,1,2.93,1.24,NL,['MIL'],['NL'],61.3,0,0,0,[2024],0.29245283018867924,19,45.3,6.43,0,100,Active,0
902874,Tyler Kinley,COL,33,16,0,0,0,15.0,21,15,14,11,4,2,0,0,0,2,9.0,2.13,NL,['COL'],['NL'],66.0,0,0,0,[2024],0.4152046783625731,32,45.0,4.8125,0,100,Active,0
985392,Nick Pivetta,BOS,31,3,3,0,0,15.0,15,6,14,2,4,1,2,0,0,0,3.6,1.13,AL,['BOS'],['AL'],60.0,0,0,0,[2024],0.27360774818401934,17,45.0,20.666666666666668,0,100,Active,0
122870,Hector Neris,CHC,34,16,0,0,0,15.0,13,5,13,14,1,3,0,6,1,3,3.0,1.8,NL,['CHC'],['NL'],58.0,0,0,0,[2024],0.375,27,45.0,4.5,0,100,Active,0
635499,Matt Moore,LAA,34,16,0,0,0,15.0,14,11,14,6,3,0,1,0,1,8,6.6,1.33,AL,['LAA'],['AL'],59.0,0,0,0,[2024],0.3071593533487298,20,45.0,4.0625,0,100,Active,0
750188,Dominic Leone,CWS,32,17,0,0,0,14.2,14,11,14,11,4,0,1,0,2,3,6.75,1.7,AL,['CWS'],['AL'],56.599999999999994,0,0,0,[2024],0.36170212765957444,25,42.599999999999994,3.9764705882352938,0,100,Active,0
798686,Bowden Francis,TOR,28,5,2,0,0,14.2,18,14,17,7,4,2,2,0,0,0,8.59,1.7,AL,['TOR'],['AL'],60.599999999999994,0,0,0,[2024],0.36170212765957444,25,42.599999999999994,13.52,0,100,Active,0
451513,Joey Wentz,DET,26,10,0,0,0,14.2,14,2,19,6,0,0,0,0,0,2,1.23,1.36,AL,['DET'],['AL'],56.599999999999994,0,0,0,[2024],0.3119266055045872,20,42.599999999999994,6.26,0,100,Active,0
5015,Alexis Diaz,CIN,27,16,0,0,0,14.2,12,11,16,12,0,1,2,7,2,0,6.75,1.64,NL,['CIN'],['NL'],54.599999999999994,0,0,0,[2024],0.35344827586206895,24,42.599999999999994,4.1625,0,100,Active,0
121083,Phil Maton,TB,31,18,0,0,0,14.2,10,9,12,9,2,0,2,1,2,8,5.52,1.3,AL,['TB'],['AL'],52.599999999999994,0,0,0,[2024],0.3023255813953489,19,42.599999999999994,3.422222222222222,0,100,Active,0
716429,Dany Jimenez,OAK,30,15,0,0,0,14.2,9,6,11,13,3,1,1,0,2,2,3.68,1.5,AL,['OAK'],['AL'],51.599999999999994,0,0,0,[2024],0.3333333333333333,22,42.599999999999994,4.306666666666667,0,100,Active,0
940899,Calvin Faucher,MIA,28,12,0,0,0,14.2,12,4,16,6,0,1,1,0,0,2,2.45,1.23,NL,['MIA'],['NL'],54.599999999999994,0,0,0,[2024],0.2907801418439716,18,42.599999999999994,5.05,0,100,Active,0
100814,Alex Lange,DET,28,17,0,0,0,14.2,11,5,17,12,0,0,2,2,0,1,3.07,1.57,AL,['DET'],['AL'],53.599999999999994,0,0,0,[2024],0.3435448577680525,23,42.599999999999994,3.8588235294117643,0,100,Active,0
839786,Matt Sauer,KC,25,12,0,0,0,14.1,17,9,7,11,1,0,0,0,0,0,5.65,1.95,AL,['KC'],['AL'],59.3,0,0,0,[2024],0.3939393939393939,28,42.3,5.858333333333333,0,100,Active,0
1026864,Abner Uribe,MIL,23,14,0,0,0,14.1,15,11,14,12,1,2,2,3,2,0,6.91,1.88,NL,['MIL'],['NL'],57.3,0,0,0,[2024],0.38524590163934425,27,42.3,4.95,0,100,Active,0
598769,Nick Anderson,KC,33,16,0,0,0,14.1,17,7,8,9,2,2,1,0,0,2,4.4,1.81,AL,['KC'],['AL'],59.3,0,0,0,[2024],0.37629937629937626,26,42.3,4.26875,0,100,Active,0
129777,Jesse Chavez,ATL,40,11,0,0,0,14.1,11,2,9,6,2,1,1,0,0,0,1.26,1.19,NL,['ATL'],['NL'],53.3,0,0,0,[2024],0.2840095465393795,17,42.3,5.390909090909091,0,100,Active,0
285233,Genesis Cabrera,TOR,27,16,0,0,0,14.1,20,9,10,9,3,1,1,0,1,2,5.65,2.02,AL,['TOR'],['AL'],62.3,0,0,0,[2024],0.402390438247012,29,42.3,4.45625,0,100,Active,0
966259,A.J. Puk,MIA,29,5,4,0,0,14.0,19,14,12,17,1,0,4,0,0,0,9.0,2.57,NL,['MIA'],['NL'],61.0,0,0,0,[2024],0.46140035906642723,36,42.0,15.6,0,100,Active,0
621731,Tim Hill,CWS,34,16,0,0,0,14.0,18,4,6,6,0,1,0,0,1,0,2.57,1.71,AL,['CWS'],['AL'],60.0,0,0,0,[2024],0.3630573248407643,24,42.0,4.125,0,100,Active,0
431266,Caleb Ferguson,NYY,27,17,0,0,0,14.0,14,10,17,8,3,0,3,1,1,6,6.43,1.57,AL,['NYY'],['AL'],56.0,0,0,0,[2024],0.3435448577680525,22,42.0,3.764705882352941,0,100,Active,0
22172,Seranthony Dominguez,PHI,29,16,0,0,0,14.0,17,11,15,6,3,1,2,0,1,4,7.07,1.64,NL,['PHI'],['NL'],59.0,0,0,0,[2024],0.35344827586206895,23,42.0,4.0625,0,100,Active,0
199353,Jose Cisnero,LAA,35,14,0,0,0,14.0,17,11,16,7,4,0,0,0,1,1,7.07,1.71,AL,['LAA'],['AL'],59.0,0,0,0,[2024],0.3630573248407643,24,42.0,4.714285714285714,0,100,Active,0
480152,Andrew Chafin,DET,33,16,0,0,0,14.0,11,6,14,7,2,2,1,0,3,5,3.86,1.29,AL,['DET'],['AL'],53.0,0,0,0,[2024],0.30069930069930073,18,42.0,3.75,0,100,Active,0
486492,Chris Devenski,TB,33,9,0,0,0,14.0,19,12,11,6,5,1,1,0,2,0,7.71,1.79,AL,['TB'],['AL'],61.0,0,0,0,[2024],0.3736951983298539,25,42.0,7.444444444444445,0,100,Active,0
411380,Jordan Weems,WSH,31,17,0,0,0,14.0,13,7,14,9,1,1,1,0,2,4,4.5,1.57,NL,['WSH'],['NL'],55.0,0,0,0,[2024],0.3435448577680525,22,42.0,3.764705882352941,0,100,Active,0
92903,Tyler Beede,CLE,30,13,0,0,0,14.0,16,13,18,9,2,1,0,0,0,2,8.36,1.79,AL,['CLE'],['AL'],58.0,0,0,0,[2024],0.3736951983298539,25,42.0,5.153846153846154,0,100,Active,0
744031,Jared Shuster,CWS,25,5,0,0,0,14.0,10,4,8,5,1,0,0,0,0,1,2.57,1.07,AL,['CWS'],['AL'],52.0,0,0,0,[2024],0.2628992628992629,15,42.0,11.4,0,100,Active,0
266277,Deivi Garcia,CWS,24,14,0,0,0,14.0,16,11,15,11,2,1,2,1,1,0,7.07,1.93,AL,['CWS'],['AL'],58.0,0,0,0,[2024],0.39148073022312374,27,42.0,4.928571428571429,0,100,Active,0
747492,Nate Pearson,TOR,27,16,0,0,0,14.0,14,8,16,7,1,0,0,1,0,0,5.14,1.5,AL,['TOR'],['AL'],56.0,0,0,0,[2024],0.3333333333333333,21,42.0,3.9375,0,100,Active,0
602534,Logan Allen,ARI,26,15,9,0,0,58.3,66,35,43,18,10,4,3,1,0,1,4.61,1.17,AL,"['ARI', 'CLE']",['AL'],240.89999999999998,0,0,0,[2024],0.2805755395683453,84,174.89999999999998,17.259999999999998,0,100,Active,0
445533,Landen Roupp,SF,25,10,0,0,0,13.2,14,8,12,8,1,0,0,0,0,0,5.27,1.61,NL,['SF'],['NL'],53.599999999999994,0,0,0,[2024],0.3492407809110629,22,39.599999999999994,6.159999999999999,0,100,Active,0
807439,Jonathan Cannon,CWS,23,3,3,0,0,13.2,20,11,13,4,2,0,1,0,0,0,7.24,1.76,AL,['CWS'],['AL'],59.599999999999994,0,0,0,[2024],0.3697478991596639,24,39.599999999999994,21.2,0,100,Active,0
107935,Aroldis Chapman,PIT,36,18,0,0,0,13.2,9,7,24,17,2,0,3,1,2,8,4.61,1.9,NL,['PIT'],['NL'],48.599999999999994,0,0,0,[2024],0.38775510204081626,26,39.599999999999994,3.644444444444444,0,100,Active,0
995050,Kenley Jansen,BOS,36,14,0,0,0,13.2,8,4,19,9,0,1,0,7,1,0,2.63,1.24,AL,['BOS'],['AL'],47.599999999999994,0,0,0,[2024],0.29245283018867924,17,39.599999999999994,4.042857142857143,0,100,Active,0
744939,Evan Phillips,LAD,29,14,0,0,0,13.2,10,1,17,4,0,0,0,8,0,0,0.66,1.02,AL,['LAD'],['AL'],49.599999999999994,0,0,0,[2024],0.2537313432835821,14,39.599999999999994,3.8285714285714283,0,100,Active,0
400535,Austin Adams,OAK,33,18,0,0,0,13.2,10,2,18,5,0,0,0,0,1,11,1.32,1.1,AL,['OAK'],['AL'],49.599999999999994,0,0,0,[2024],0.26829268292682934,15,39.599999999999994,3.033333333333333,0,100,Active,0
6686,Justin Steele,CHC,28,3,3,0,0,13.1,12,7,11,4,3,0,0,0,0,0,4.73,1.2,NL,['CHC'],['NL'],51.3,0,0,0,[2024],0.2857142857142857,16,39.3,18.433333333333334,0,100,Active,0
909740,Yunior Marte,PHI,29,12,0,0,0,13.1,12,4,12,5,2,0,0,0,1,2,2.7,1.28,NL,['PHI'],['NL'],51.3,0,0,0,[2024],0.29906542056074764,17,39.3,4.691666666666666,0,100,Active,0
725423,Matt Barnes,WSH,33,14,0,0,0,13.1,16,10,10,4,1,0,0,0,0,0,6.75,1.5,NL,['WSH'],['NL'],55.3,0,0,0,[2024],0.3333333333333333,20,39.3,4.235714285714286,0,100,Active,0
965666,Joe Kelly,LAD,35,15,0,0,0,13.1,13,7,14,5,0,0,0,0,1,9,4.73,1.35,AL,['LAD'],['AL'],52.3,0,0,0,[2024],0.31034482758620696,18,39.3,3.82,0,100,Active,0
42778,Brock Stewart,MIN,32,13,0,0,0,13.1,8,1,17,6,1,0,0,0,0,7,0.68,1.05,AL,['MIN'],['AL'],47.3,0,0,0,[2024],0.2592592592592593,14,39.3,4.1,0,100,Active,0
906788,Ryne Stanek,SEA,32,16,0,0,0,13.1,16,7,14,6,1,1,0,2,0,6,4.73,1.65,AL,['SEA'],['AL'],55.3,0,0,0,[2024],0.3548387096774193,22,39.3,3.83125,0,100,Active,0
91291,Cody Bolton,SEA,25,11,0,0,0,13.1,9,6,11,7,2,0,0,0,0,0,4.05,1.2,AL,['SEA'],['AL'],48.3,0,0,0,[2024],0.2857142857142857,16,39.3,5.027272727272727,0,100,Active,0
338410,Tayler Saucedo,SEA,30,14,0,0,0,13.1,10,4,13,5,0,1,0,1,1,1,2.7,1.13,AL,['SEA'],['AL'],49.3,0,0,0,[2024],0.27360774818401934,15,39.3,3.8785714285714286,0,100,Active,0
1030845,Sean Hjelle,SF,27,8,0,0,0,13.1,12,5,15,1,2,0,1,0,0,1,3.38,0.98,NL,['SF'],['NL'],51.3,0,0,0,[2024],0.24623115577889446,13,39.3,6.5375,0,100,Active,0
397837,Joel Payamps,MIL,30,15,0,0,0,13.0,14,8,11,4,2,1,1,4,2,4,5.54,1.38,NL,['MIL'],['NL'],53.0,0,0,0,[2024],0.3150684931506849,18,39.0,3.8,0,100,Active,0
406119,Aaron Bummer,ATL,30,14,0,0,0,13.0,17,6,15,5,1,1,1,0,2,0,4.15,1.69,NL,['ATL'],['NL'],56.0,0,0,0,[2024],0.36034115138592754,22,39.0,4.357142857142857,0,100,Active,0
718896,Tim Mayza,TOR,32,19,0,0,0,13.0,16,10,11,7,2,0,1,0,1,6,6.92,1.77,AL,['TOR'],['AL'],55.0,0,0,0,[2024],0.37106918238993714,23,39.0,3.263157894736842,0,100,Active,0
813183,Brad Keller,CWS,28,4,1,0,0,12.2,10,4,9,5,1,0,1,0,0,0,2.84,1.18,AL,['CWS'],['AL'],46.599999999999994,0,0,0,[2024],0.2822966507177034,15,36.599999999999994,12.899999999999999,0,100,Active,0
738162,Gabe Speier,SEA,29,15,0,0,0,12.2,8,5,18,8,1,0,1,0,1,4,3.55,1.26,AL,['SEA'],['AL'],44.599999999999994,0,0,0,[2024],0.29577464788732394,16,36.599999999999994,3.5066666666666664,0,100,Active,0
967879,Victor Gonzalez,NYY,28,15,0,0,0,12.2,7,4,4,8,2,2,1,2,0,1,2.84,1.18,AL,['NYY'],['AL'],43.599999999999994,0,0,0,[2024],0.2822966507177034,15,36.599999999999994,3.4399999999999995,0,100,Active,0
182797,Drew Smyly,CHC,34,9,0,0,0,12.2,12,7,11,5,2,2,2,0,0,0,4.97,1.34,NL,['CHC'],['NL'],48.599999999999994,0,0,0,[2024],0.30875576036866365,17,36.599999999999994,5.955555555555555,0,100,Active,0
670981,Erasmo Ramirez,TB,34,7,0,0,0,12.2,9,7,8,6,3,2,0,0,0,0,4.97,1.18,AL,['TB'],['AL'],45.599999999999994,0,0,0,[2024],0.2822966507177034,15,36.599999999999994,7.371428571428571,0,100,Active,0
1041928,Will Smith,KC,34,15,0,0,0,12.2,15,11,8,5,2,0,2,1,1,4,7.82,1.58,AL,['KC'],['AL'],51.599999999999994,0,0,0,[2024],0.34497816593886466,20,36.599999999999994,3.773333333333333,0,100,Active,0
580005,Keegan Thompson,CHC,29,9,0,0,0,12.2,11,7,19,6,2,1,1,0,0,0,4.97,1.34,NL,['CHC'],['NL'],47.599999999999994,0,0,0,[2024],0.30875576036866365,17,36.599999999999994,5.955555555555555,0,100,Active,0
352562,Dillon Tate,BAL,30,11,0,0,0,12.2,7,4,6,6,1,1,0,0,0,0,2.84,1.03,AL,['BAL'],['AL'],43.599999999999994,0,0,0,[2024],0.25558312655086846,13,36.599999999999994,4.509090909090909,0,100,Active,0
541542,Ron Marinaccio,NYY,28,9,0,0,0,12.2,5,2,10,5,1,1,0,0,1,1,1.42,0.79,AL,['NYY'],['AL'],41.599999999999994,0,0,0,[2024],0.20844327176781002,10,36.599999999999994,5.177777777777777,0,100,Active,0
966326,Justin Martinez,ARI,22,10,0,0,0,12.2,7,1,16,9,0,1,0,0,0,0,0.71,1.26,AL,['ARI'],['AL'],43.599999999999994,0,0,0,[2024],0.29577464788732394,16,36.599999999999994,5.26,0,100,Active,0
317428,Christian Scott,NYM,24,2,2,0,0,12.2,11,4,14,3,1,0,1,0,0,0,2.84,1.11,NL,['NYM'],['NL'],47.599999999999994,0,0,0,[2024],0.27007299270072993,14,36.599999999999994,25.299999999999997,0,100,Active,0
420670,Jake Diekman,NYM,37,15,0,0,0,12.1,5,5,17,9,0,1,1,0,1,3,3.65,1.14,NL,['NYM'],['NL'],41.3,0,0,0,[2024],0.2753623188405797,14,36.3,3.353333333333333,0,100,Active,0
274324,John Brebbia,CWS,33,14,0,0,0,12.1,11,6,16,2,3,0,1,1,0,4,4.38,1.05,AL,['CWS'],['AL'],47.3,0,0,0,[2024],0.2592592592592593,13,36.3,3.5214285714285714,0,100,Active,0
167261,Lucas Sims,CIN,30,16,0,0,0,12.1,10,8,14,9,4,1,1,0,1,7,5.84,1.54,NL,['CIN'],['NL'],46.3,0,0,0,[2024],0.3392070484581498,19,36.3,3.45625,0,100,Active,0
397237,Gregory Soto,PHI,29,16,0,0,0,12.0,16,9,13,9,0,0,1,2,0,4,6.75,2.08,NL,['PHI'],['NL'],52.0,0,0,0,[2024],0.4094488188976378,25,36.0,3.8125,0,100,Active,0
260103,Ryder Ryan,PIT,29,9,0,0,0,12.0,8,4,13,5,0,1,0,0,0,3,3.0,1.08,NL,['PIT'],['NL'],44.0,0,0,0,[2024],0.2647058823529412,13,36.0,5.444444444444445,0,100,Active,0
342948,Pierce Johnson,ATL,33,13,0,0,0,12.0,10,4,16,5,1,2,1,1,0,3,3.0,1.25,NL,['ATL'],['NL'],46.0,0,0,0,[2024],0.29411764705882354,15,36.0,3.923076923076923,0,100,Active,0
150712,Tanner Rainey,WSH,31,12,0,0,0,12.0,21,12,8,11,3,0,0,0,0,0,9.0,2.67,NL,['WSH'],['NL'],57.0,0,0,0,[2024],0.4708994708994709,32,36.0,5.666666666666667,0,100,Active,0
651207,Shane Bieber,CLE,28,2,2,0,0,12.0,10,0,20,1,0,2,0,0,0,0,0.0,0.92,AL,['CLE'],['AL'],46.0,0,0,0,[2024],0.23469387755102042,11,36.0,23.5,0,100,Active,0
1011183,Tom Cosgrove,SD,27,15,0,0,0,12.0,17,14,13,5,3,0,1,0,0,2,10.5,1.83,NL,['SD'],['NL'],53.0,0,0,0,[2024],0.37888198757763975,22,36.0,3.8666666666666667,0,100,Active,0
302166,George Soriano,MIA,25,10,0,0,0,11.2,11,12,12,7,3,0,1,0,1,2,9.26,1.54,NL,['MIA'],['NL'],44.599999999999994,0,0,0,[2024],0.3392070484581498,18,33.599999999999994,5.159999999999999,0,100,Active,0
49782,Tyson Miller,SEA,28,9,0,0,0,11.2,8,4,12,1,2,0,0,0,0,1,3.09,0.77,AL,['SEA'],['AL'],41.599999999999994,0,0,0,[2024],0.20424403183023873,9,33.599999999999994,4.7333333333333325,0,100,Active,0
516840,Cole Winn,TEX,24,9,0,0,0,11.2,8,8,11,3,1,0,1,0,0,0,6.17,0.94,AL,['TEX'],['AL'],41.599999999999994,0,0,0,[2024],0.23857868020304568,11,33.599999999999994,4.955555555555555,0,100,Active,0
338079,Bobby Miller,LAD,25,3,3,0,0,11.2,11,7,18,6,2,1,1,0,0,0,5.4,1.46,AL,['LAD'],['AL'],44.599999999999994,0,0,0,[2024],0.3273542600896861,17,33.599999999999994,16.866666666666664,0,100,Active,0
204288,Ryan Brasier,LAD,36,12,1,0,0,11.2,10,6,12,3,3,0,0,0,2,4,4.63,1.11,AL,['LAD'],['AL'],43.599999999999994,0,0,0,[2024],0.27007299270072993,13,33.599999999999994,3.883333333333333,0,100,Active,0
878122,Steven Okert,MIN,32,14,0,0,0,11.2,13,5,16,7,2,0,0,1,4,2,3.86,1.71,AL,['MIN'],['AL'],46.599999999999994,0,0,0,[2024],0.3630573248407643,20,33.599999999999994,3.8285714285714283,0,100,Active,0
598681,John Means,BAL,31,2,2,0,0,11.2,9,4,11,0,1,1,0,0,0,0,3.09,0.77,AL,['BAL'],['AL'],42.599999999999994,0,0,0,[2024],0.20424403183023873,9,33.599999999999994,21.299999999999997,0,100,Active,0
8975,Blake Snell,SF,31,3,3,0,0,11.2,18,15,12,5,2,0,3,0,0,0,11.57,1.97,NL,['SF'],['NL'],51.599999999999994,0,0,0,[2024],0.3963782696177062,23,33.599999999999994,18.866666666666664,0,100,Active,0
498957,Colten Brewer,CHC,31,7,0,0,0,11.2,9,4,12,4,1,0,0,0,1,0,3.09,1.11,NL,['CHC'],['NL'],42.599999999999994,0,0,0,[2024],0.27007299270072993,13,33.599999999999994,6.657142857142857,0,100,Active,0
989650,Carlos Estevez,LAA,31,12,0,0,0,11.2,12,8,14,0,3,0,2,6,3,0,6.17,1.03,AL,['LAA'],['AL'],45.599999999999994,0,0,0,[2024],0.25558312655086846,12,33.599999999999994,3.7999999999999994,0,100,Active,0
745418,Cam Booser,BOS,32,10,0,0,0,11.2,9,4,13,3,2,0,1,0,0,2,3.09,1.03,AL,['BOS'],['AL'],42.599999999999994,0,0,0,[2024],0.25558312655086846,12,33.599999999999994,4.56,0,100,Active,0
440607,Orion Kerkering,PHI,23,11,0,0,0,11.2,7,2,9,4,0,1,0,0,1,2,1.54,0.94,NL,['PHI'],['NL'],40.599999999999994,0,0,0,[2024],0.23857868020304568,11,33.599999999999994,4.054545454545454,0,100,Active,0
107334,Robert Garcia,WSH,27,15,0,0,0,11.1,15,8,18,5,1,0,2,0,1,5,6.35,1.76,NL,['WSH'],['NL'],48.3,0,0,0,[2024],0.3697478991596639,20,33.3,3.5533333333333332,0,100,Active,0
65332,Jorge Alcala,MIN,28,8,0,0,0,11.0,9,4,10,6,0,1,1,0,0,2,3.27,1.36,AL,['MIN'],['AL'],42.0,0,0,0,[2024],0.3119266055045872,15,33.0,6.0,0,100,Active,0
987544,Colin Holderman,PIT,28,12,0,0,0,11.0,5,1,13,6,1,1,0,0,0,3,0.82,1.0,NL,['PIT'],['NL'],38.0,0,0,0,[2024],0.25,11,33.0,3.6666666666666665,0,100,Active,0
110729,Alek Manoah,TOR,26,2,2,0,0,11.0,10,6,12,5,3,0,1,0,0,0,4.91,1.36,AL,['TOR'],['AL'],43.0,0,0,0,[2024],0.3119266055045872,15,33.0,24.0,0,100,Active,0
43822,Daniel Palencia,CHC,24,7,0,0,0,11.0,11,8,12,8,0,0,1,1,0,0,6.55,1.73,NL,['CHC'],['NL'],44.0,0,0,0,[2024],0.3657505285412262,19,33.0,7.428571428571429,0,100,Active,0
28866,Kai-Wei Teng,SF,25,4,0,0,0,11.0,15,12,7,8,2,0,0,0,0,0,9.82,2.09,NL,['SF'],['NL'],48.0,0,0,0,[2024],0.4106090373280943,23,33.0,14.0,0,100,Active,0
390614,Joely Rodriguez,BOS,32,11,0,0,0,11.0,15,8,11,2,3,0,1,0,1,4,6.55,1.55,AL,['BOS'],['AL'],48.0,0,0,0,[2024],0.34065934065934067,17,33.0,4.545454545454546,0,100,Active,0
446391,Jordan Romano,TOR,31,10,0,0,0,10.2,10,4,9,3,1,1,0,6,0,0,3.38,1.22,AL,['TOR'],['AL'],40.599999999999994,0,0,0,[2024],0.2890995260663507,13,30.599999999999998,4.359999999999999,0,100,Active,0
518679,Ricardo Pinto,PHI,30,6,0,0,0,10.2,19,13,8,5,2,0,0,1,0,0,10.97,2.25,NL,['PHI'],['NL'],49.599999999999994,0,0,0,[2024],0.42857142857142855,24,30.599999999999998,9.1,0,100,Active,0
944286,Shawn Dubin,HOU,28,8,0,0,0,10.2,13,9,11,7,0,0,1,0,0,0,7.59,1.88,AL,['HOU'],['AL'],43.599999999999994,0,0,0,[2024],0.38524590163934425,20,30.599999999999998,6.324999999999999,0,100,Active,0
415760,Kyle Nelson,ARI,27,11,0,0,0,10.2,8,5,8,4,2,0,0,0,1,2,4.22,1.13,AL,['ARI'],['AL'],38.599999999999994,0,0,0,[2024],0.27360774818401934,12,30.599999999999998,3.872727272727272,0,100,Active,0
767393,Justin Wilson,CIN,36,15,0,0,0,10.1,12,7,13,2,3,1,0,0,0,4,6.1,1.35,NL,['CIN'],['NL'],42.3,0,0,0,[2024],0.31034482758620696,14,30.299999999999997,2.953333333333333,0,100,Active,0
489215,Tyler Matzek,ATL,33,11,0,0,0,10.0,16,11,10,3,3,0,0,0,0,2,9.9,1.9,NL,['ATL'],['NL'],46.0,0,0,0,[2024],0.38775510204081626,19,30.0,4.454545454545454,0,100,Active,0
266411,Jacob Waguespack,TB,30,4,1,0,0,10.0,13,6,11,10,1,0,0,0,0,0,5.4,2.3,AL,['TB'],['AL'],43.0,0,0,0,[2024],0.43396226415094336,23,30.0,13.25,0,100,Active,0
684631,Drew Smith,NYM,30,10,0,0,0,10.0,10,3,11,7,0,1,0,1,0,3,2.7,1.7,NL,['NYM'],['NL'],40.0,0,0,0,[2024],0.36170212765957444,17,30.0,4.7,0,100,Active,0
164330,Andre Pallante,STL,25,9,0,0,0,10.0,14,7,6,5,1,0,1,0,0,1,6.3,1.9,NL,['STL'],['NL'],44.0,0,0,0,[2024],0.38775510204081626,19,30.0,5.444444444444445,0,100,Active,0
798080,Pedro Avila,SD,27,9,0,0,0,18.2,16,13,21,8,3,1,1,0,0,0,9.0,1.38,NL,"['SD', 'CLE']","['AL', 'NL']",70.6,0,0,0,[2024],0.3150684931506849,24,54.599999999999994,8.733333333333333,0,100,Active,0
271934,Yohan Ramirez,BAL,29,9,0,0,0,13.1,12,11,15,6,1,0,1,0,1,0,6.0,0.83,AL,"['BAL', 'NYM']","['AL', 'NL']",51.3,0,0,0,[2024],0.216710182767624,18,39.3,6.366666666666666,0,100,Active,0
873540,Matt Bowman,ARI,32,7,0,0,0,10.4,4,3,7,5,2,0,0,0,0,3,2.45,0.82,AL,"['ARI', 'MIN']",['AL'],35.2,0,0,0,[2024],0.21465968586387435,9,31.200000000000003,5.742857142857143,0,100,Active,0
944855,Michael Tonkin,MIN,34,11,0,0,0,15.2,15,6,16,6,1,1,3,0,1,0,9.0,2.0,AL,"['MIN', 'NYY', 'NYM']","['AL', 'NL']",60.599999999999994,0,0,0,[2024],0.4,21,45.599999999999994,6.054545454545454,0,100,Active,0
1011014,Mitch White,MIL,29,8,0,0,0,16.3,19,15,8,10,3,1,0,0,0,0,10.8,1.2,NL,"['SF', 'MIL', 'TOR']","['AL', 'NL']",67.9,0,0,0,[2024],0.2857142857142857,29,48.900000000000006,9.7375,0,100,Active,0
671040,Luis Ortiz,PHI,28,14,0,0,0,21.4,15,9,15,11,0,2,2,0,2,1,27.0,4.5,NL,"['PHI', 'PIT']",['NL'],79.19999999999999,0,0,0,[2024],0.6,26,64.19999999999999,6.442857142857142,0,100,Active,0
